row_id,Two_yr_Recidivism,Number_of_Priors,Age_Above_FourtyFive,Age_Below_TwentyFive,African_American,Asian,Hispanic,Native_American,Other,Female,Misdemeanor
2261,0,3,0,0,1,0,0,0,0,0,0
2262,1,3,0,1,0,0,0,0,0,0,1
2263,1,19,1,0,0,0,0,0,0,0,0
2264,0,1,0,0,0,0,1,0,0,0,1
2265,0,1,0,0,1,0,0,0,0,0,0
2266,1,1,1,0,0,0,0,0,0,1,0
2267,1,3,0,0,0,0,0,0,0,0,0
2268,1,4,0,1,0,0,0,0,0,0,0
2269,0,6,0,0,1,0,0,0,0,0,0
2270,0,0,0,1,1,0,0,0,0,0,0
2271,1,2,0,0,1,0,0,0,0,0,0
2272,0,3,0,0,1,0,0,0,0,0,1
2273,0,0,1,0,0,0,0,0,0,1,1
2274,0,0,0,0,0,0,0,0,0,0,0
2275,1,4,0,0,0,0,0,0,0,0,0
2276,0,2,0,0,0,0,0,0,0,1,0
2277,1,3,0,1,0,0,0,0,0,0,0
2278,1,3,0,0,0,0,0,0,0,0,1
2279,0,0,1,0,0,0,0,0,0,1,1
2280,1,3,0,1,0,0,0,0,0,0,0
2281,0,2,0,0,1,0,0,0,0,0,1
2282,0,0,0,0,1,0,0,0,0,0,0
2283,0,0,0,0,0,0,0,0,0,0,1
2284,0,13,0,0,1,0,0,0,0,0,0
2285,0,6,0,0,1,0,0,0,0,0,0
2286,1,0,1,0,0,0,1,0,0,0,1
2287,0,0,0,1,1,0,0,0,0,0,0
2288,0,1,0,0,0,0,0,0,0,0,0
2289,1,0,0,1,0,0,0,0,0,0,0
2290,0,10,0,0,1,0,0,0,0,0,0
2291,0,1,1,0,0,0,0,0,0,0,0
2292,1,13,0,0,1,0,0,0,0,0,1
2293,0,0,0,0,1,0,0,0,0,0,0
2294,0,1,0,1,1,0,0,0,0,0,1
2295,1,3,0,1,0,0,0,0,0,0,1
2296,1,8,0,0,1,0,0,0,0,0,1
2297,1,0,1,0,1,0,0,0,0,0,0
2298,1,7,0,0,0,0,0,0,0,0,0
2299,1,6,0,0,0,0,0,0,0,0,0
2300,1,25,0,0,1,0,0,0,0,0,0
2301,0,9,1,0,1,0,0,0,0,0,1
2302,0,1,0,1,1,0,0,0,0,0,0
2303,0,1,1,0,0,0,0,0,0,1,1
2304,1,7,1,0,0,0,0,0,0,0,0
2305,0,2,0,0,0,0,0,0,0,0,1
2306,0,0,0,0,0,0,1,0,0,0,0
2307,0,0,0,0,0,0,0,0,0,1,0
2308,0,3,0,0,1,0,0,0,0,1,0
2309,1,0,0,0,1,0,0,0,0,0,0
2310,1,0,0,1,1,0,0,0,0,1,1
2311,1,0,0,1,1,0,0,0,0,0,1
2312,0,0,1,0,0,0,0,0,0,0,0
2313,1,8,1,0,1,0,0,0,0,0,1
2314,1,5,0,0,1,0,0,0,0,0,0
2315,0,0,0,0,1,0,0,0,0,0,0
2316,1,3,0,1,0,0,0,0,0,0,1
2317,1,14,0,0,1,0,0,0,0,0,1
2318,0,5,0,0,1,0,0,0,0,0,0
2319,0,0,1,0,1,0,0,0,0,0,0
2320,0,0,0,1,1,0,0,0,0,0,0
2321,0,1,1,0,1,0,0,0,0,0,1
2322,1,0,0,1,1,0,0,0,0,0,0
2323,1,1,0,0,0,0,0,0,0,0,0
2324,1,1,0,0,0,0,0,0,0,1,1
2325,1,0,1,0,1,0,0,0,0,0,1
2326,1,13,0,0,1,0,0,0,0,0,0
2327,0,4,0,0,0,0,0,0,0,1,0
2328,0,0,0,1,1,0,0,0,0,0,0
2329,0,10,1,0,0,0,0,0,0,0,0
2330,0,2,0,0,0,0,0,0,0,0,1
2331,1,7,0,0,0,0,0,0,0,0,0
2332,0,0,0,1,1,0,0,0,0,0,0
2333,0,0,0,0,0,0,0,0,0,0,0
2334,1,0,0,1,1,0,0,0,0,0,0
2335,1,20,0,0,0,0,1,0,0,1,0
2336,0,0,0,0,0,0,0,0,0,0,0
2337,0,0,1,0,0,0,0,0,0,0,0
2338,1,0,0,1,0,0,0,0,1,0,1
2339,0,0,1,0,0,0,0,0,0,0,0
2340,1,1,0,0,0,0,0,0,0,1,0
2341,1,9,0,0,1,0,0,0,0,0,1
2342,1,9,0,0,1,0,0,0,0,0,0
2343,1,3,0,0,1,0,0,0,0,0,1
2344,0,0,0,0,0,0,1,0,0,0,1
2345,1,0,0,0,1,0,0,0,0,1,1
2346,0,0,0,0,1,0,0,0,0,1,0
2347,1,22,0,0,1,0,0,0,0,0,0
2348,0,2,0,1,0,0,0,0,0,0,0
2349,1,8,0,0,1,0,0,0,0,0,1
2350,0,2,0,0,0,0,0,0,0,0,0
2351,0,7,0,0,1,0,0,0,0,0,0
2352,1,0,0,0,0,0,0,0,0,1,0
2353,1,10,0,0,1,0,0,0,0,0,0
2354,0,0,1,0,0,0,0,0,1,0,0
2355,1,2,0,0,0,0,0,0,0,0,0
2356,0,0,0,0,1,0,0,0,0,0,0
2357,1,1,0,1,0,0,0,0,1,0,0
2358,1,9,0,0,1,0,0,0,0,1,0
2359,1,16,0,0,1,0,0,0,0,0,0
2360,1,3,0,0,0,0,0,0,0,0,0
2361,1,0,0,0,0,0,1,0,0,0,1
2362,1,4,0,0,0,0,0,0,0,0,0
2363,1,2,0,1,0,0,0,0,0,0,0
2364,0,0,0,0,0,0,1,0,0,0,0
2365,1,5,0,0,1,0,0,0,0,0,1
2366,0,2,0,0,1,0,0,0,0,0,1
2367,1,9,1,0,1,0,0,0,0,0,0
2368,1,7,0,0,1,0,0,0,0,0,0
2369,0,0,0,0,0,0,1,0,0,0,0
2370,1,0,0,1,0,0,1,0,0,0,0
2371,0,0,0,0,1,0,0,0,0,0,1
2372,0,3,0,0,1,0,0,0,0,0,1
2373,0,0,0,0,1,0,0,0,0,1,0
2374,0,2,1,0,0,0,0,0,0,0,1
2375,0,12,1,0,1,0,0,0,0,0,1
2376,0,0,0,0,0,0,0,0,0,0,0
2377,1,0,0,0,1,0,0,0,0,0,0
2378,0,0,0,0,0,0,0,0,0,0,1
2379,0,5,0,0,1,0,0,0,0,0,1
2380,1,1,0,0,1,0,0,0,0,0,0
2381,0,9,1,0,1,0,0,0,0,0,0
2382,1,0,1,0,0,0,0,0,1,0,1
2383,1,12,0,0,1,0,0,0,0,0,0
2384,0,0,0,1,1,0,0,0,0,0,0
2385,1,4,0,0,1,0,0,0,0,0,0
2386,1,0,0,1,1,0,0,0,0,0,0
2387,0,1,0,0,0,0,1,0,0,0,1
2388,0,4,0,0,1,0,0,0,0,0,1
2389,0,0,0,1,0,0,1,0,0,0,1
2390,1,4,1,0,0,0,0,0,1,0,1
2391,0,2,1,0,0,0,0,0,0,0,0
2392,0,1,0,0,1,0,0,0,0,0,1
2393,0,0,0,1,0,0,0,0,1,1,0
2394,1,2,0,1,0,0,0,0,1,0,0
2395,0,5,0,0,0,0,1,0,0,0,0
2396,1,0,0,1,0,0,0,0,0,0,0
2397,0,1,1,0,0,0,0,0,0,0,0
2398,0,5,0,0,1,0,0,0,0,0,0
2399,0,0,0,0,0,0,1,0,0,0,1
2400,1,3,0,1,1,0,0,0,0,0,0
2401,0,1,0,1,1,0,0,0,0,0,0
2402,1,1,0,1,0,0,0,0,0,0,0
2403,1,6,0,0,1,0,0,0,0,0,1
2404,1,14,0,0,1,0,0,0,0,0,1
2405,1,6,1,0,1,0,0,0,0,0,1
2406,1,7,1,0,1,0,0,0,0,0,0
2407,0,1,0,0,1,0,0,0,0,0,1
2408,0,2,1,0,0,0,0,0,0,0,0
2409,0,22,0,0,1,0,0,0,0,0,0
2410,0,7,0,0,0,0,1,0,0,0,0
2411,1,1,0,1,1,0,0,0,0,0,1
2412,0,0,0,1,0,0,0,0,0,0,0
2413,1,0,0,1,1,0,0,0,0,0,0
2414,0,4,0,0,1,0,0,0,0,0,1
2415,1,1,0,0,1,0,0,0,0,0,1
2416,1,24,1,0,1,0,0,0,0,0,1
2417,1,4,0,0,0,0,0,0,1,0,1
2418,0,0,0,0,1,0,0,0,0,0,0
2419,0,1,0,1,1,0,0,0,0,0,0
2420,0,0,0,0,0,0,0,0,0,0,0
2421,0,5,1,0,1,0,0,0,0,0,0
2422,1,19,0,0,0,0,1,0,0,0,0
2423,1,2,0,0,1,0,0,0,0,0,0
2424,1,8,0,0,0,0,0,0,1,0,0
2425,1,2,0,1,1,0,0,0,0,0,0
2426,1,1,1,0,0,0,0,0,0,0,0
2427,1,0,0,1,1,0,0,0,0,0,0
2428,1,5,0,0,0,0,0,0,0,0,1
2429,0,0,0,1,0,0,0,0,0,0,0
2430,1,1,0,0,1,0,0,0,0,0,1
2431,0,0,1,0,0,0,0,0,1,1,0
2432,0,0,1,0,0,0,0,0,0,0,1
2433,1,4,0,0,0,0,0,0,1,0,0
2434,1,3,0,0,1,0,0,0,0,1,1
2435,1,1,0,1,0,0,1,0,0,0,0
2436,0,2,0,0,1,0,0,0,0,0,0
2437,0,0,1,0,0,0,0,0,0,0,1
2438,1,1,0,1,1,0,0,0,0,0,1
2439,0,0,0,1,0,0,0,0,1,1,1
2440,1,3,0,1,1,0,0,0,0,0,0
2441,1,9,0,0,0,0,0,0,0,0,1
2442,0,1,1,0,0,0,0,0,0,0,1
2443,1,18,1,0,1,0,0,0,0,0,1
2444,1,1,0,1,1,0,0,0,0,0,0
2445,1,3,0,0,1,0,0,0,0,0,1
2446,1,6,0,0,1,0,0,0,0,0,0
2447,1,1,0,0,0,0,0,0,0,0,0
2448,0,1,0,0,0,0,0,0,0,0,0
2449,0,0,1,0,0,0,0,0,0,0,0
2450,0,3,0,0,1,0,0,0,0,0,1
2451,0,0,0,1,1,0,0,0,0,0,1
2452,1,18,1,0,0,0,0,0,0,0,1
2453,1,2,0,0,1,0,0,0,0,0,0
2454,0,0,1,0,0,0,0,0,0,0,1
2455,0,0,0,0,1,0,0,0,0,0,0
2456,0,0,0,0,0,0,1,0,0,0,1
2457,0,6,0,0,1,0,0,0,0,0,0
2458,0,0,0,1,0,0,1,0,0,0,0
2459,1,0,1,0,0,0,0,0,0,0,1
2460,0,3,0,0,1,0,0,0,0,0,0
2461,0,1,1,0,0,0,0,0,0,0,0
2462,0,0,0,0,0,0,0,0,0,0,1
2463,1,1,1,0,1,0,0,0,0,0,1
2464,0,3,1,0,0,0,0,0,0,0,0
2465,0,3,1,0,0,0,0,0,0,0,0
2466,0,0,0,1,0,0,0,0,0,1,0
2467,1,10,1,0,1,0,0,0,0,1,0
2468,0,0,0,0,1,0,0,0,0,0,0
2469,0,1,0,0,0,0,0,0,1,0,1
2470,0,0,0,0,0,0,0,0,0,1,1
2471,1,2,0,0,0,0,1,0,0,0,1
2472,1,1,1,0,0,0,0,0,0,0,1
2473,0,0,0,1,0,0,0,0,0,0,1
2474,0,1,0,0,0,0,1,0,0,1,1
2475,1,9,0,0,0,0,0,0,0,0,1
2476,0,0,1,0,0,0,0,0,1,1,0
2477,1,4,0,1,1,0,0,0,0,0,0
2478,0,1,1,0,0,0,0,0,0,0,1
2479,0,0,1,0,0,0,0,0,0,1,1
2480,0,2,0,1,0,0,0,0,0,1,1
2481,0,1,1,0,0,0,0,0,0,1,1
2482,0,6,0,1,0,0,0,0,0,0,0
2483,0,0,0,0,0,0,0,0,0,1,0
2484,0,2,0,0,0,0,0,0,0,1,0
2485,0,1,0,1,1,0,0,0,0,1,0
2486,1,2,0,1,1,0,0,0,0,0,0
2487,0,0,0,0,1,0,0,0,0,0,0
2488,0,0,0,1,1,0,0,0,0,0,0
2489,0,1,1,0,0,0,0,0,0,0,1
2490,1,6,0,0,1,0,0,0,0,0,0
2491,1,7,0,0,1,0,0,0,0,0,0
2492,1,5,0,0,1,0,0,0,0,0,0
2493,0,8,1,0,0,0,0,0,0,0,0
2494,1,7,1,0,0,0,0,0,0,1,0
2495,0,3,0,0,1,0,0,0,0,0,1
2496,1,1,0,0,1,0,0,0,0,1,0
2497,0,4,1,0,0,0,1,0,0,0,0
2498,0,0,1,0,0,0,0,0,0,0,1
2499,0,0,0,0,0,0,0,0,0,0,0
2500,1,0,0,0,1,0,0,0,0,0,1
2501,0,0,0,0,1,0,0,0,0,0,1
2502,1,19,1,0,1,0,0,0,0,0,0
2503,0,24,1,0,1,0,0,0,0,0,0
2504,0,2,0,0,1,0,0,0,0,0,1
2505,1,9,0,0,0,0,0,0,0,0,0
2506,1,6,0,0,1,0,0,0,0,0,0
2507,1,3,0,1,1,0,0,0,0,0,0
2508,1,2,0,1,0,0,0,0,0,0,0
2509,1,3,0,1,0,0,1,0,0,0,0
2510,1,1,0,0,1,0,0,0,0,0,0
2511,0,0,0,1,1,0,0,0,0,1,0
2512,0,9,0,0,1,0,0,0,0,0,0
2513,0,0,1,0,1,0,0,0,0,1,0
2514,0,1,0,1,1,0,0,0,0,0,0
2515,0,0,0,1,1,0,0,0,0,0,0
2516,1,10,0,0,0,0,0,0,0,0,0
2517,1,1,0,0,1,0,0,0,0,0,1
2518,0,0,0,1,0,0,0,0,0,0,0
2519,0,3,0,0,1,0,0,0,0,1,0
2520,1,0,0,1,1,0,0,0,0,0,0
2521,0,2,1,0,0,0,0,0,0,0,1
2522,0,1,1,0,1,0,0,0,0,0,0
2523,1,0,0,1,1,0,0,0,0,0,0
2524,1,1,0,1,0,0,0,0,1,0,0
2525,0,20,1,0,1,0,0,0,0,0,0
2526,1,1,1,0,0,0,0,0,0,0,1
2527,0,0,0,1,1,0,0,0,0,1,0
2528,1,5,0,1,1,0,0,0,0,0,0
2529,1,3,0,0,1,0,0,0,0,1,0
2530,0,0,0,0,0,0,0,0,0,1,0
2531,0,0,0,1,0,0,0,0,0,0,0
2532,1,0,0,0,0,0,1,0,0,0,0
2533,1,5,0,0,0,0,0,0,0,0,0
2534,0,0,0,0,0,0,0,0,1,0,1
2535,0,2,0,0,0,0,0,0,1,0,0
2536,1,3,0,1,0,0,0,0,0,0,0
2537,0,0,0,0,1,0,0,0,0,1,1
2538,0,1,0,0,0,0,0,0,0,1,0
2539,0,8,0,0,1,0,0,0,0,0,0
2540,0,3,0,0,0,0,0,0,0,0,0
2541,1,2,0,0,1,0,0,0,0,0,1
2542,1,0,0,0,1,0,0,0,0,0,0
2543,1,24,0,0,1,0,0,0,0,0,1
2544,0,2,0,0,0,0,1,0,0,0,1
2545,0,3,0,0,1,0,0,0,0,1,1
2546,0,0,0,0,0,0,0,0,0,0,0
2547,0,1,0,0,0,0,1,0,0,0,1
2548,0,9,0,0,1,0,0,0,0,0,1
2549,1,0,0,0,1,0,0,0,0,1,0
2550,0,1,0,0,1,0,0,0,0,1,1
2551,0,0,1,0,1,0,0,0,0,1,1
2552,1,0,0,1,0,0,0,0,0,0,0
2553,1,9,0,0,0,0,0,0,0,0,0
2554,1,0,1,0,1,0,0,0,0,0,0
2555,1,5,0,0,1,0,0,0,0,0,0
2556,0,7,1,0,1,0,0,0,0,1,1
2557,0,3,1,0,0,0,0,0,0,0,1
2558,1,0,0,0,0,0,0,0,0,0,1
2559,1,2,0,1,1,0,0,0,0,0,0
2560,1,3,0,0,0,0,1,0,0,0,1
2561,0,9,0,0,0,0,0,0,0,0,0
2562,1,0,0,1,1,0,0,0,0,0,1
2563,0,0,0,0,0,1,0,0,0,0,1
2564,1,5,0,0,1,0,0,0,0,0,0
2565,1,0,1,0,1,0,0,0,0,0,1
2566,0,5,0,0,1,0,0,0,0,0,0
2567,1,13,1,0,1,0,0,0,0,0,0
2568,0,2,0,0,1,0,0,0,0,0,0
2569,0,1,1,0,0,0,1,0,0,0,1
2570,1,3,0,0,0,0,0,0,1,0,1
2571,1,1,0,1,1,0,0,0,0,0,0
2572,0,0,1,0,0,0,0,0,0,0,1
2573,1,7,0,0,1,0,0,0,0,0,0
2574,0,0,0,0,1,0,0,0,0,0,1
2575,1,4,0,0,0,0,0,0,0,0,0
2576,0,2,0,1,1,0,0,0,0,1,1
2577,1,4,0,1,1,0,0,0,0,0,0
2578,1,0,0,0,0,0,0,0,0,0,1
2579,0,0,0,0,0,0,0,0,0,0,0
2580,0,1,0,0,0,0,0,0,1,0,0
2581,1,2,0,0,1,0,0,0,0,0,0
2582,1,0,1,0,0,0,0,0,0,0,1
2583,0,1,0,0,0,0,0,0,0,0,0
2584,1,0,1,0,0,0,0,0,0,0,1
2585,1,7,0,0,1,0,0,0,0,0,0
2586,1,0,0,0,0,0,0,0,0,0,1
2587,1,1,0,1,1,0,0,0,0,1,0
2588,1,2,0,0,1,0,0,0,0,0,0
2589,1,10,0,0,0,0,1,0,0,1,0
2590,1,10,0,0,1,0,0,0,0,0,0
2591,0,1,0,0,0,0,0,0,0,1,1
2592,1,12,0,0,1,0,0,0,0,0,1
2593,0,0,1,0,0,0,0,0,1,0,1
2594,0,1,0,1,0,0,0,0,0,0,1
2595,0,1,0,0,0,0,0,0,0,0,0
2596,0,0,0,1,0,0,1,0,0,0,0
2597,0,0,0,0,1,0,0,0,0,0,0
2598,1,1,0,1,1,0,0,0,0,0,0
2599,1,2,0,0,0,0,0,0,0,0,1
2600,0,5,0,0,1,0,0,0,0,0,1
2601,0,0,1,0,0,0,0,0,0,0,1
2602,0,0,0,1,1,0,0,0,0,0,0
2603,0,8,0,0,1,0,0,0,0,0,1
2604,0,0,0,0,0,0,0,0,0,1,0
2605,1,5,1,0,0,0,0,0,0,0,0
2606,0,0,0,1,1,0,0,0,0,1,1
2607,1,5,0,0,1,0,0,0,0,0,0
2608,0,1,1,0,0,0,0,0,0,1,0
2609,0,0,0,0,0,0,0,0,0,1,1
2610,1,20,1,0,0,0,0,0,0,0,0
2611,1,0,0,1,1,0,0,0,0,0,1
2612,1,7,1,0,0,0,0,0,1,0,0
2613,0,6,0,0,0,0,0,0,1,0,1
2614,0,6,1,0,1,0,0,0,0,0,0
2615,0,0,0,0,0,0,0,0,0,0,1
2616,0,0,0,0,0,0,1,0,0,0,0
2617,1,1,0,1,1,0,0,0,0,0,0
2618,0,1,0,0,0,0,0,0,0,0,1
2619,0,0,0,0,0,0,1,0,0,0,1
2620,1,0,0,0,0,0,0,0,0,0,1
2621,0,0,1,0,1,0,0,0,0,1,1
2622,0,0,1,0,0,0,0,0,0,0,1
2623,0,2,0,0,0,0,0,0,0,0,1
2624,0,0,1,0,0,0,1,0,0,0,0
2625,0,0,0,1,1,0,0,0,0,0,1
2626,0,10,1,0,1,0,0,0,0,0,0
2627,0,17,0,0,0,0,0,0,0,0,0
2628,1,0,0,0,0,0,1,0,0,0,0
2629,1,2,0,0,0,0,0,0,0,0,0
2630,1,3,1,0,1,0,0,0,0,0,1
2631,1,0,1,0,0,0,0,0,0,1,0
2632,1,0,0,1,1,0,0,0,0,0,1
2633,1,9,0,0,0,0,0,0,0,1,0
2634,0,6,1,0,1,0,0,0,0,0,0
2635,1,12,0,0,1,0,0,0,0,0,0
2636,0,1,0,0,0,0,0,0,0,0,0
2637,0,0,0,0,0,0,0,0,0,0,1
2638,1,2,0,1,1,0,0,0,0,0,0
2639,0,0,0,0,0,0,0,0,0,0,1
2640,1,1,1,0,1,0,0,0,0,1,1
2641,0,0,1,0,0,0,0,0,1,1,0
2642,1,1,0,1,0,0,0,0,0,0,0
2643,1,0,0,1,1,0,0,0,0,0,0
2644,0,0,0,1,1,0,0,0,0,0,0
2645,0,0,0,1,1,0,0,0,0,0,0
2646,0,3,1,0,1,0,0,0,0,0,0
2647,1,21,0,0,1,0,0,0,0,0,0
2648,0,5,0,0,0,0,1,0,0,0,0
2649,0,0,0,0,1,0,0,0,0,1,1
2650,0,1,1,0,0,0,0,0,0,0,0
2651,0,4,0,0,0,0,0,0,0,0,0
2652,0,1,1,0,1,0,0,0,0,0,0
2653,1,1,0,0,1,0,0,0,0,0,0
2654,1,2,0,0,0,0,1,0,0,0,1
2655,0,1,0,1,0,0,0,0,0,0,0
2656,0,3,1,0,0,0,0,0,0,0,0
2657,1,2,0,0,0,0,0,0,0,0,0
2658,0,3,0,0,0,0,0,0,0,0,0
2659,0,1,0,0,0,0,0,0,0,0,0
2660,0,0,0,1,1,0,0,0,0,0,0
2661,0,1,0,1,1,0,0,0,0,0,0
2662,0,0,1,0,0,0,0,0,0,0,1
2663,1,3,0,0,0,0,0,0,0,0,0
2664,1,3,0,0,1,0,0,0,0,0,0
2665,1,0,1,0,0,0,0,0,0,0,0
2666,0,2,0,1,0,0,0,0,0,0,0
2667,1,1,0,0,0,0,0,0,0,0,0
2668,0,15,0,0,1,0,0,0,0,0,0
2669,0,0,0,0,1,0,0,0,0,0,0
2670,1,10,0,0,1,0,0,0,0,0,0
2671,0,3,0,1,1,0,0,0,0,1,1
2672,1,6,0,0,0,0,0,0,0,0,1
2673,1,9,0,0,1,0,0,0,0,0,0
2674,0,5,0,1,0,0,0,0,1,0,1
2675,0,9,0,0,0,0,0,0,0,0,0
2676,1,10,0,0,1,0,0,0,0,1,0
2677,0,5,0,0,0,0,0,0,1,0,0
2678,1,0,0,0,1,0,0,0,0,0,0
2679,1,23,1,0,1,0,0,0,0,0,0
2680,1,8,0,0,0,0,0,0,0,1,0
2681,0,3,1,0,0,0,0,0,0,0,0
2682,0,0,0,1,0,0,0,0,0,1,1
2683,0,2,0,0,1,0,0,0,0,1,0
2684,1,2,0,0,1,0,0,0,0,0,1
2685,1,13,1,0,1,0,0,0,0,0,0
2686,1,0,0,1,1,0,0,0,0,0,1
2687,1,8,0,0,0,0,1,0,0,0,0
2688,0,1,1,0,1,0,0,0,0,1,0
2689,0,2,0,0,0,0,0,0,0,0,0
2690,0,10,0,0,0,0,0,0,0,0,1
2691,0,2,0,0,0,0,0,0,0,0,0
2692,0,3,0,0,1,0,0,0,0,1,0
2693,0,1,0,0,1,0,0,0,0,0,0
2694,0,2,0,0,0,0,0,0,0,0,1
2695,0,5,0,0,1,0,0,0,0,0,0
2696,1,1,0,0,0,0,1,0,0,0,1
2697,0,0,1,0,0,0,0,0,0,0,1
2698,1,2,0,0,1,0,0,0,0,0,0
2699,0,7,0,0,1,0,0,0,0,0,0
2700,1,3,1,0,0,0,0,0,0,0,1
2701,1,3,0,0,1,0,0,0,0,0,0
2702,1,1,1,0,0,0,0,0,0,1,1
2703,1,0,0,0,1,0,0,0,0,1,0
2704,0,0,0,1,1,0,0,0,0,1,1
2705,1,6,0,0,1,0,0,0,0,0,0
2706,1,3,0,1,0,0,0,0,1,0,1
2707,0,4,0,0,1,0,0,0,0,1,0
2708,0,0,0,0,0,0,1,0,0,1,1
2709,1,14,0,0,1,0,0,0,0,0,0
2710,0,1,0,1,0,0,0,0,0,0,1
2711,1,3,1,0,0,0,0,0,0,0,0
2712,0,3,0,0,1,0,0,0,0,1,0
2713,1,4,0,0,1,0,0,0,0,1,0
2714,1,2,0,1,0,0,0,0,0,0,0
2715,1,2,0,0,1,0,0,0,0,0,0
2716,0,0,0,0,1,0,0,0,0,0,0
2717,0,0,0,0,0,0,0,0,0,0,1
2718,0,3,0,0,1,0,0,0,0,1,0
2719,1,1,0,0,1,0,0,0,0,0,0
2720,1,6,0,0,0,0,0,0,0,0,0
2721,0,3,1,0,1,0,0,0,0,0,0
2722,1,1,0,1,1,0,0,0,0,0,1
2723,0,0,0,0,1,0,0,0,0,0,0
2724,0,0,0,0,0,0,0,0,1,1,1
2725,1,9,0,0,0,0,0,0,0,0,0
2726,0,0,0,0,0,0,0,0,1,1,0
2727,0,0,1,0,0,0,0,0,1,0,1
2728,1,9,0,1,1,0,0,0,0,0,1
2729,1,16,0,0,1,0,0,0,0,0,0
2730,0,0,0,0,0,0,1,0,0,0,1
2731,0,0,0,1,1,0,0,0,0,0,0
2732,0,6,0,1,0,0,1,0,0,0,1
2733,1,7,0,1,1,0,0,0,0,0,0
2734,0,0,1,0,0,0,1,0,0,0,1
2735,0,0,1,0,0,0,0,0,0,0,0
2736,1,4,0,0,1,0,0,0,0,1,0
2737,0,1,0,0,0,0,0,0,1,0,0
2738,0,1,1,0,1,0,0,0,0,0,1
2739,1,0,1,0,0,0,0,0,0,0,0
2740,1,3,1,0,1,0,0,0,0,0,0
2741,0,14,0,0,1,0,0,0,0,0,0
2742,0,0,0,0,0,0,0,0,0,0,1
2743,0,21,0,0,1,0,0,0,0,0,0
2744,1,3,0,0,1,0,0,0,0,1,0
2745,0,4,1,0,0,0,0,0,1,0,0
2746,1,1,0,1,1,0,0,0,0,0,0
2747,1,9,0,0,1,0,0,0,0,0,0
2748,0,1,0,0,0,0,1,0,0,0,1
2749,1,9,1,0,1,0,0,0,0,0,0
2750,1,0,0,1,1,0,0,0,0,0,0
2751,1,2,0,0,0,0,0,0,0,1,0
2752,1,3,0,1,1,0,0,0,0,0,1
2753,0,1,0,0,0,0,0,0,0,0,0
2754,0,4,1,0,0,0,0,0,0,0,0
2755,0,0,0,1,1,0,0,0,0,0,0
2756,0,2,1,0,0,0,1,0,0,1,1
2757,1,8,1,0,1,0,0,0,0,0,1
2758,1,4,0,0,1,0,0,0,0,0,0
2759,1,4,0,1,1,0,0,0,0,0,0
2760,0,5,0,0,1,0,0,0,0,0,0
2761,1,0,0,1,0,0,0,0,0,0,1
2762,1,10,1,0,0,0,1,0,0,0,1
2763,1,1,0,0,0,0,0,0,0,1,1
2764,1,0,0,0,0,0,0,0,1,0,0
2765,1,3,0,0,1,0,0,0,0,0,0
2766,0,0,1,0,0,0,0,0,1,0,1
2767,1,10,0,0,1,0,0,0,0,0,0
2768,0,1,0,1,1,0,0,0,0,0,1
2769,0,1,0,0,1,0,0,0,0,0,0
2770,1,2,0,1,1,0,0,0,0,0,0
2771,1,6,0,1,1,0,0,0,0,0,0
2772,1,17,0,0,0,0,0,0,0,0,0
2773,0,1,0,0,1,0,0,0,0,0,0
2774,1,6,0,0,1,0,0,0,0,0,0
2775,0,1,0,0,0,0,0,0,0,0,1
2776,0,2,0,0,0,0,0,0,0,0,1
2777,1,10,0,0,0,0,0,0,0,0,0
2778,1,4,0,1,0,0,0,0,0,0,1
2779,1,10,1,0,1,0,0,0,0,0,0
2780,1,9,0,0,1,0,0,0,0,0,0
2781,0,3,1,0,0,0,1,0,0,0,0
2782,1,1,0,0,0,0,0,0,0,0,0
2783,0,1,0,0,0,0,0,0,0,0,0
2784,0,1,0,0,0,0,0,0,0,0,0
2785,1,2,0,0,1,0,0,0,0,0,0
2786,1,0,0,1,1,0,0,0,0,0,1
2787,1,4,0,0,1,0,0,0,0,0,0
2788,1,0,0,0,1,0,0,0,0,0,0
2789,1,14,0,0,0,0,1,0,0,0,0
2790,0,0,0,0,0,0,0,0,0,1,1
2791,1,19,0,0,1,0,0,0,0,0,0
2792,0,0,0,0,0,0,0,0,0,0,1
2793,1,6,0,0,1,0,0,0,0,0,0
2794,1,0,0,0,0,0,0,0,0,0,1
2795,1,2,0,0,0,0,0,0,0,1,0
2796,1,8,0,0,1,0,0,0,0,0,0
2797,0,0,0,0,1,0,0,0,0,0,0
2798,0,8,1,0,1,0,0,0,0,0,0
2799,1,1,0,1,0,0,0,0,0,0,1
2800,1,6,0,0,1,0,0,0,0,0,0
2801,0,0,0,0,1,0,0,0,0,0,0
2802,0,4,0,0,0,0,0,0,0,0,0
2803,0,2,0,1,0,0,0,0,0,1,0
2804,1,13,1,0,1,0,0,0,0,0,1
2805,1,0,0,1,0,0,0,0,0,0,0
2806,0,5,0,0,0,0,0,0,0,1,0
2807,0,0,0,1,1,0,0,0,0,1,0
2808,0,3,0,0,1,0,0,0,0,0,0
2809,1,5,0,0,1,0,0,0,0,1,0
2810,0,0,0,0,0,0,0,0,0,1,1
2811,0,0,0,1,1,0,0,0,0,0,1
2812,0,3,0,0,0,0,0,0,0,0,0
2813,0,0,0,0,0,0,0,0,0,0,0
2814,1,1,0,1,1,0,0,0,0,0,0
2815,0,0,0,1,1,0,0,0,0,0,1
2816,0,1,1,0,1,0,0,0,0,1,0
